Uniprot Accession,Description,Gene,Molecular weight (Da),Glucose,LB,Glycerol + AA,Acetate,Fumarate,Glucosamine,Glycerol,Pyruvate,Chemostat µ=0.5,Chemostat µ=0.35,Chemostat µ=0.20,Chemostat µ=0.12,Stationary phase 1 day,Stationary phase 3 days,Osmotic-stress glucose,42°C glucose,pH6 glucose,Xylose,Mannose,Galactose ,Succinate,Fructose
P05827,HTH-type transcriptional regulator ilvY OS=Escherichia coli (strain K12) GN=ilvY PE=4 SV=1,ilvY,33165.28966,1.2844754391329503e-07,7.025417307933744e-07,,2.644330892299525e-08,1.4382506677615432e-07,1.0372289931026643e-07,6.784201263026146e-08,2.843334129348292e-10,6.693745246185797e-08,2.517692468723037e-09,2.170944404168367e-08,1.4050834615867487e-09,8.985297672807964e-09,2.2825068249381302e-09,0.0,4.311736802723284e-07,3.0755045725718534e-07,,,9.980313858051798e-08,1.7789683311935226e-08,
P03023,Lactose operon repressor OS=Escherichia coli (strain K12) GN=lacI PE=1 SV=3,lacI,38548.06158,3.7874796816177547e-07,7.756550854819923e-08,,1.4553260968407947e-07,4.6954371395398185e-07,2.9054638653506064e-07,1.7251191700519225e-07,2.218010361495329e-07,1.6135701109357834e-07,3.917187889892336e-07,1.1206789194923767e-07,5.29209489760289e-08,2.3814427039213004e-08,2.2906469581290942e-08,3.398355056794013e-07,1.0739839645135277e-07,2.0805196607242732e-07,,,1.507209380150627e-07,2.3658777189283508e-07,
Q46864,Antitoxin MqsA OS=Escherichia coli (strain K12) GN=mqsA PE=1 SV=1,mqsA,14675.5967,5.703345609109032e-07,2.9981745137490733e-06,1.0425470468263822e-06,4.0816057584902156e-07,4.0270934946038687e-07,5.464854454606265e-07,5.628391246265306e-07,3.2230376022802535e-07,3.2979919651239807e-07,2.8891499859763795e-07,2.9300341838911397e-07,3.407016492896674e-07,2.541634303700919e-07,4.797079221998517e-07,9.744067169684487e-07,1.3219223992439093e-06,3.754532175172134e-07,5.117338772330805e-07,3.2639218001950137e-07,9.539646180110687e-07,4.53814596853837e-07,5.096896673373424e-07
P77245,HTH-type transcriptional regulator murR OS=Escherichia coli (strain K12) GN=murR PE=1 SV=1,murR,31154.3846,8.024552666015428e-08,2.282182778214788e-07,,4.2048655969920845e-08,1.9997185243710445e-07,7.896159823359182e-08,2.4747720421991582e-09,2.006138166503857e-06,5.4566958128904916e-08,1.6915757019960523e-08,1.235781110566376e-07,1.158745404972628e-08,5.80977613019517e-09,5.2641065489061205e-08,3.241919277070233e-07,2.5389684635272814e-08,7.767766980702934e-09,,,2.343169378476505e-08,3.915981701015529e-08,
P07026,Regulatory protein SdiA OS=Escherichia coli (strain K12) GN=sdiA PE=1 SV=2,sdiA,28081.09068,1.299807062907145e-07,1.8517799252375764e-06,,1.2641959104987302e-07,1.0647734570116062e-08,1.032723419844033e-07,1.1146290703833874e-07,2.1081802225781638e-08,1.0790179179749723e-07,4.3801717462350366e-10,1.5277184383210005e-08,5.341672861262239e-09,1.9799800739078702e-08,3.667948698066738e-09,1.6666019327138186e-07,4.487005203460282e-08,1.1110679551425458e-08,,,1.623868549823721e-08,1.5562073602477326e-07,
P64616,Uncharacterized protein yhcO OS=Escherichia coli (strain K12) GN=yhcO PE=3 SV=1,yhcO,10771.36875,5.820987235257358e-07,5.384645289392773e-07,5.189683994432e-07,7.018606618587821e-07,7.427096950886582e-07,1.1140645426329873e-06,8.429755039256271e-07,5.087561411357308e-07,5.950961431897873e-07,5.737432394559884e-07,7.631342117035963e-07,1.1140645426329873e-06,4.279864617948393e-06,1.9496129496077273e-06,6.322316279442203e-07,1.179051640953245e-06,3.7042646042546822e-06,8.801109886800599e-07,9.246735703853794e-07,1.5039871325545328e-06,9.283871188608228e-07,5.533187228410504e-07
P39334,Uncharacterized HTH-type transcriptional regulator yjgJ OS=Escherichia coli (strain K12) GN=yjgJ PE=4 SV=2,bdcR,21469.82323,2.0587034893812675e-06,1.1830558513638958e-05,2.664204515669876e-06,1.0014055434773134e-06,7.918090343774105e-07,8.197552355907309e-07,8.430437366018312e-07,8.197552355907309e-07,9.175669398373524e-07,1.0060632436795334e-06,5.542663240641875e-07,4.844008210308865e-07,2.2030921956500892e-07,2.0587034893812676e-07,7.126281309396695e-07,6.986550303330093e-07,4.5738615985801006e-07,9.59486241657333e-07,6.381049277041485e-07,2.3567963023233514e-07,6.707088291196891e-07,6.287895272997084e-07
P0AEM4,Negative regulator of flagellin synthesis OS=Escherichia coli (strain K12) GN=flgM PE=1 SV=1,flgM,10316.29653,2.6075248924625474e-07,4.0809218577201953e-07,8.694980775237567e-07,1.8708264098337238e-07,8.898542198069215e-07,8.985782807854205e-07,7.880735083910971e-07,2.9952609359514017e-07,9.402599054604725e-07,1.2504487402515562e-06,6.698140151269963e-07,2.2004020467992502e-07,1.1244345261176785e-08,9.189344230685854e-09,3.179435556608608e-07,2.1325482391887006e-07,1.1050477239432358e-08,1.0856609217687931e-07,7.560852848032666e-07,5.719106641460606e-07,8.220004121963718e-07,5.922668064292255e-07
P0AD01,Transcriptional regulatory protein dcuR OS=Escherichia coli (strain K12) GN=dcuR PE=1 SV=1,dcuR,27452.90703,1.3841885654759382e-08,9.033651690474546e-08,3.0087888291661186e-08,6.920942827379693e-08,1.0854952434521832e-07,3.9704356220230866e-08,7.649463124998606e-08,9.07007770535549e-08,6.410978619046452e-08,1.0090006122021973e-07,1.121921258333129e-07,1.9524343976186919e-07,1.187488085118831e-10,4.990364038689567e-09,2.0507846377972457e-10,1.5007518130949646e-08,9.033651690474545e-09,3.8975835922611945e-08,1.5772464443449508e-07,1.9269361872020298e-07,1.3076939342259521e-07,4.990364038689567e-08
P0AFT5,Uncharacterized response regulatory protein yehT OS=Escherichia coli (strain K12) GN=yehT PE=3 SV=1,yehT,27364.42848,2.8833052390502548e-08,3.252397544682797e-07,1.9258578719638588e-07,1.5019498773759887e-07,1.458097326211726e-07,1.4946411188486115e-07,1.7065951161425466e-07,2.3278395909695977e-07,1.567728704122382e-07,1.5567655663313164e-07,1.3155765349278734e-07,1.2388345703904138e-07,5.9931819924492e-08,4.421798909063129e-09,1.4690604640027917e-08,1.3338484312463157e-08,2.612881173537304e-08,8.185809550662322e-08,1.3630834653558242e-07,1.0597699864696755e-07,1.8162264940532028e-07,1.1803645021713972e-07
P0AE39,Uncharacterized response regulatory protein ypdB OS=Escherichia coli (strain K12) GN=ypdB PE=1 SV=1,ypdB,28684.6737,2.461244661116713e-07,3.182884384701925e-07,2.279963184660525e-07,1.7884114888850907e-07,1.5827267367521076e-07,3.799938641100875e-07,2.4194104742422083e-07,2.792431973873211e-07,1.9034555027899797e-07,2.3392282827327407e-07,3.0399509128807e-07,2.123084983881131e-07,8.506284664482692e-07,5.473306116081076e-07,1.042368489623084e-06,7.007226301479593e-07,5.821924340035285e-07,7.704462749388011e-07,4.880655135358922e-07,4.0091095754733997e-07,3.869662285891717e-07,5.682477050453602e-07
P0ACM9,Uncharacterized HTH-type transcriptional regulator yihL OS=Escherichia coli (strain K12) GN=yihL PE=4 SV=1,yihL,26903.96131,9.775512125132478e-08,3.423287706177571e-08,,4.4974789625134205e-09,4.385971219641187e-08,1.200566698257715e-08,1.2786221182682784e-09,9.849850620380633e-09,1.7209361649948047e-09,7.879880496304506e-08,5.092186924498667e-10,5.947079619852458e-10,4.0142787434004084e-08,3.754094010031864e-09,0.0,1.319508290654764e-08,4.720494448257888e-10,,,7.99138823917674e-10,4.125786486272642e-09,
P0A9W0,HTH-type transcriptional regulator ulaR OS=Escherichia coli (strain K12) GN=ulaR PE=1 SV=1,ulaR,27566.3263,5.151212332562428e-07,9.069035796764837e-07,6.275772771361268e-07,2.822283939953218e-07,4.679622471130656e-07,3.3410327875281667e-07,4.933555473440072e-07,5.985563625864792e-07,3.808995034641231e-07,3.0580788706691033e-07,3.7727188914541725e-07,3.25759765819793e-07,3.0943550138561624e-08,3.076216942262633e-08,1.3095687690528428e-07,1.937146046188969e-07,7.690542355656583e-08,3.7364427482671135e-07,3.8815473210153506e-07,1.5054599422629632e-07,3.388191773671344e-07,1.9444012748263813e-07
P52598,Uncharacterized HTH-type transcriptional regulator ygbI OS=Escherichia coli (strain K12) GN=ygbI PE=4 SV=2,ygbI,27399.26266,2.576711675641858e-08,9.963771776915403e-08,,2.7591983382227266e-10,7.116979840653859e-08,3.554840187075312e-08,5.62058920749074e-08,9.598798451753664e-09,6.606017185427427e-09,0.0,6.606017185427427e-09,1.3102542373306333e-09,6.0220598651686504e-09,1.2591579718079903e-07,1.4525938341437106e-08,1.489091166659884e-09,2.854091402764778e-08,,,2.4453212785836334e-09,3.15701926264902e-08,
P75974,Putative lambdoid prophage e14 repressor protein C2 OS=Escherichia coli (strain K12) GN=ymfK PE=4 SV=1,cohE,25060.52554,8.579229500068977e-08,1.0773916116365691e-07,9.816234683799855e-08,7.382127709361678e-08,7.262417530290948e-08,1.0334978793106349e-07,6.863383600055182e-08,8.499422714021823e-08,7.342224316338101e-08,2.2305996700179343e-07,1.1771500941955107e-07,8.579229500068977e-08,7.062900565173064e-08,1.0255172007059195e-07,1.9991599904811896e-07,1.105323986753073e-07,8.339809141927517e-08,1.3726767200110364e-07,9.97584825589416e-08,1.3686863807086785e-07,7.182610744243796e-08,7.182610744243796e-08
Q46802,Uncharacterized sigma-54-dependent transcriptional regulator ygeV OS=Escherichia coli (strain K12) GN=ygeV PE=4 SV=1,ygeV,66036.49819,9.918757322888868e-11,3.482922418724335e-07,2.316900565499232e-08,3.210345881606779e-08,7.223278233615253e-08,1.908035759822897e-08,1.3265391473054427e-08,3.7403558148909166e-08,6.178401507997952e-08,1.2523377566456633e-07,1.0933347766604219e-07,1.2084226478878347e-07,7.450425347879884e-09,3.755498955841892e-09,1.0070188732398622e-10,1.0721343793290564e-10,2.044324028381675e-09,9.979329886692769e-11,2.5440476797638622e-08,5.1789542052335766e-09,2.695479089273616e-08,2.7257653711755672e-09
P0A6M4,D-tyrosyl-tRNA(Tyr) deacylase OS=Escherichia coli (strain K12) GN=dtd PE=1 SV=1,dtd,15921.98499,1.1619154277321046e-07,1.563875359488076e-07,1.3503341457427162e-07,8.604454789151262e-08,1.0488641969257376e-07,1.2686860346047844e-07,1.0363029490583636e-07,9.860579575888672e-08,7.850779917108815e-08,8.227617353130038e-08,7.662361199098203e-08,6.657461369708276e-08,1.0300223251246764e-07,6.531848891034534e-08,9.232517182519967e-08,1.815100316835558e-07,8.604454789151262e-08,6.192695198615434e-08,8.41603607114065e-08,7.348330002413851e-08,3.064944479639281e-08,6.908686327055758e-08
P0AFW2,Ribosome modulation factor OS=Escherichia coli (strain K12) GN=rmf PE=1 SV=1,rmf,6485.25379,1.9428692242435747e-06,2.667590284080464e-07,1.572798895816227e-07,2.0199672093326054e-06,1.3337951420402317e-06,2.3283591496887284e-06,1.989128015296993e-06,1.1549278166336804e-06,1.557379298798421e-06,1.3815958927954308e-06,2.066226000386024e-06,1.4571519181826807e-06,4.595039911306232e-08,8.342001986633125e-08,8.264904001544094e-07,8.079868837330421e-07,4.888012254644549e-06,1.5404177420788343e-06,1.557379298798421e-06,5.705250896588273e-07,6.954238255030572e-07,1.8503516421367374e-06
P09155,Ribonuclease D OS=Escherichia coli (strain K12) GN=rnd PE=1 SV=1,rnd,42688.91983,3.443516504643308e-08,5.059860986414657e-09,8.995308420292723e-08,1.435969807718604e-07,1.4429973924219578e-07,1.9115030393122037e-07,1.2930755854170787e-07,8.831331443881138e-08,5.083286268759169e-08,9.651216325939066e-08,4.4508036454573376e-08,2.3378431779823273e-08,3.9822979985670915e-08,3.1858383988536726e-09,1.1923468713356759e-08,2.3893787991402547e-08,1.1056733266609804e-07,1.58120655825458e-08,3.443516504643308e-07,4.239976104356726e-08,1.2345123795557983e-08,4.5445047748353866e-08
P0A7Q1,50S ribosomal protein L35 OS=Escherichia coli (strain K12) GN=rpmI PE=1 SV=2,rpmI,7266.26326,1.4175098852666675e-06,1.8854257697236253e-06,1.3665896272522336e-06,7.844472180601946e-07,1.7478034507656966e-06,1.3610847344939166e-06,2.3946283498679624e-06,1.6377055955993538e-06,1.6789922912867323e-06,1.0968498820946931e-06,8.560108239183178e-07,7.018738266854373e-07,2.174432639535276e-06,1.8028523783488683e-06,2.3533416541805837e-06,2.9313553938038854e-06,3.0552154808660215e-06,2.2570060309100338e-06,2.1881948714310693e-06,1.5276077404330108e-06,2.945117625699678e-06,4.3901519747579306e-06
P0A7Q6,50S ribosomal protein L36 OS=Escherichia coli (strain K12) GN=rpmJ PE=1 SV=1,rpmJ,4343.43911,2.5095321297136823e-06,0.00022631835628518802,0.00013169287873359873,1.4873006933899435e-05,2.2424626553588317e-05,5.1572036427143555e-05,2.2447649784136145e-05,1.1304406198985484e-05,5.7327844064101547e-05,3.4304613516269596e-05,3.0160432017659845e-05,2.5786018213571778e-05,6.0551096340798014e-05,3.798833040392271e-05,0.00010015105288306895,2.1872069020440347e-05,7.873944847358526e-05,3.54557750436612e-05,4.167204729157581e-06,2.670694743548505e-05,1.2593707109664073e-05,2.2677882089614466e-05
P77398,Bifunctional polymyxin resistance protein ArnA OS=Escherichia coli (strain K12) GN=arnA PE=1 SV=1,arnA,74224.11717,1.0683858969770486e-07,9.350060687289682e-08,3.166086832151405e-08,5.739374427644675e-08,1.2421838549972747e-07,4.338212595543628e-08,1.7110341603541637e-07,1.4146345420250957e-07,6.305228244454713e-08,6.911500191036897e-08,5.806737977264918e-08,4.6076667940245984e-08,2.869687213822337e-09,1.4281072519491445e-09,1.304158320647898e-08,2.681069274885658e-09,5.456447519239656e-09,4.068758397062657e-09,2.3173061069363476e-09,4.850175572657472e-11,1.0576077290378097e-09,3.9475040077462195e-10
P0ABT5,tRNA-dihydrouridine synthase B OS=Escherichia coli (strain K12) GN=dusB PE=1 SV=1,dusB,35825.34133,3.600803096660963e-07,3.600803096660963e-07,2.2665520267354282e-07,1.1332760133677141e-07,2.8192334322694366e-07,1.8004015483304816e-07,2.3419176729446112e-07,3.098365455266411e-07,1.504521603953689e-07,1.253302783256413e-07,1.4291559577445064e-07,7.815696643915269e-08,6.587515742728585e-09,3.907848321957635e-09,5.498900853040386e-08,1.4514865195842644e-07,6.11299130363373e-08,2.269343346965398e-07,2.601510454331797e-07,7.006213777224044e-08,2.03208112741797e-07,2.436822560763582e-07
P33371,tRNA-dihydrouridine synthase C OS=Escherichia coli (strain K12) GN=dusC PE=1 SV=1,dusC,35159.27201,1.4078789795739004e-10,2.2099433679372134e-10,1.0637307845669469e-07,1.1291473836178556e-10,1.248603781884732e-10,1.2912667812657593e-10,1.311176180976905e-10,1.2116291824211749e-10,1.7065199752410912e-10,1.1831871828338234e-10,1.0267561851033901e-10,9.300533865063948e-11,7.992201884045777e-11,7.793107886934317e-11,1.3908137798214896e-10,1.5188027779645713e-10,2.3749069655438523e-09,1.3709043801103433e-10,1.3083319810181702e-10,1.0950169841130338e-10,2.682080561087249e-10,1.4505419789549275e-10
P42596,Ribosomal RNA large subunit methyltransferase G OS=Escherichia coli (strain K12) GN=rlmG PE=1 SV=2,rlmG,42286.79116,1.0972693535538532e-09,1.9793414847512398e-07,9.057201776101849e-08,1.1824023206399282e-08,3.287078451379e-08,1.5513118446795857e-08,4.5404249112573244e-08,4.256648354303741e-09,1.1256470092492119e-07,4.8951456074493026e-08,5.557290907007662e-08,4.658665143321317e-08,7.354542434380354e-11,1.468543682234791e-08,2.1543370282059492e-08,6.124844020914828e-09,2.5539890125822447e-08,6.574156902758e-08,9.577458797183418e-09,2.3080493298891398e-08,2.4121007341054534e-08,2.7904694767102302e-08
P08245,Uncharacterized protein yciH OS=Escherichia coli (strain K12) GN=yciH PE=1 SV=1,yciH,11371.09405,1.6884918826258413e-06,1.7764341681792708e-06,1.8555822251773567e-06,7.246444329602568e-07,1.134455483639237e-06,1.4422534830762396e-06,1.3455169689674673e-06,1.1168670265285514e-06,1.0728958837518367e-06,6.155959988740047e-07,5.531569761310699e-07,6.120783074518675e-07,9.673651410877216e-07,8.380899813241806e-07,1.8467879966220137e-06,1.2223977691926663e-06,2.312882110055189e-06,1.0641016551964937e-06,8.970113126449783e-07,9.233939983110068e-07,1.3543111975228103e-06,1.3103400547460956e-06
P76273,Ribosomal RNA small subunit methyltransferase F OS=Escherichia coli (strain K12) GN=rsmF PE=1 SV=2,rsmF,53175.97166,6.995640857839287e-07,1.1245680733838422e-06,1.38032268539087e-06,1.3502339075076902e-06,9.72243635350245e-07,8.518885238175261e-07,8.142775514635512e-07,2.0309925071146317e-06,8.424857807290323e-07,7.070862802547236e-07,6.90161342695435e-07,3.967957583344326e-07,6.092977521343894e-07,5.5664239083882495e-08,2.444713203008353e-07,3.121710705379897e-07,2.0309925071146314e-07,5.021064809255617e-07,1.0192573507927134e-06,4.381678279238048e-07,6.506698217237616e-07,8.236802945520452e-07
P75817,23S rRNA (uracil-5-)-methyltransferase RumB OS=Escherichia coli (strain K12) GN=rumB PE=1 SV=1,rumB,41910.38297,6.537759394757447e-08,3.9131114625555524e-07,,6.991107673955956e-09,1.066561477903861e-09,1.8372535525413262e-07,7.492176824649045e-09,0.0,6.6332011377466065e-09,5.0345519426781806e-09,0.0,0.0,0.0,0.0,3.769948848071812e-08,4.1517158200284515e-09,4.8913893281944405e-08,,,4.151715820028451e-15,2.982554468411244e-09,
P0AGJ7,tRNA (cytidine/uridine-2'-O-)-methyltransferase TrmL OS=Escherichia coli (strain K12) GN=trmL PE=1 SV=1,trmL,17697.0057,6.611287919741134e-07,1.0397239121644177e-06,6.15923404488704e-07,2.5202003523115775e-07,5.430297171684811e-07,5.266427642050203e-07,4.384922586084718e-07,4.6448535641258227e-07,4.1588956486576705e-07,2.3111254351915589e-07,1.4748257667114835e-07,1.4409217260974268e-07,5.763686904389707e-07,3.808553895645747e-07,9.888678512433322e-07,8.306489950443988e-07,2.0342424368434256e-06,4.7635177062750225e-07,2.2659200477061491e-07,1.7347567447525877e-07,3.441260122326795e-07,3.8368072628241285e-07
P55135,23S rRNA (uracil-5-)-methyltransferase RumA OS=Escherichia coli (strain K12) GN=rumA PE=1 SV=3,rlmD,48003.82899,2.833107334590561e-08,6.187006458627917e-08,3.249740766147996e-08,1.724862406647783e-08,3.041424050369279e-08,2.0831671577871773e-08,2.1456621725207924e-08,2.4998005893446126e-08,2.208157187254408e-08,2.5206322609224845e-08,2.0831671577871773e-08,1.2019874500432012e-08,6.832788277541941e-09,5.562056311291763e-09,2.1248305009429208e-08,4.9162744923777374e-08,3.4580574819267135e-08,3.353899124037356e-08,2.0373374803158593e-08,3.4997208250824573e-08,3.624710854549688e-08,3.64554252612756e-08
P24224,Holo-[acyl-carrier-protein] synthase OS=Escherichia coli (strain K12) GN=acpS PE=1 SV=3,acpS,14025.51012,7.700254684212512e-07,1.3760640315305695e-06,1.1550382026318769e-06,6.716333252340915e-07,6.366969845372013e-07,8.484539883530454e-07,6.167333612818354e-07,6.395489307165393e-07,4.891087697564615e-07,4.6558021377692323e-07,3.5078938005857006e-07,3.529283396930735e-07,2.2744270780220294e-07,3.7645689567261175e-07,6.716333252340915e-07,7.985449302146309e-07,7.842851993179412e-07,8.698435846980801e-07,6.65216446330581e-07,8.128046611113208e-07,8.128046611113208e-07,1.0908694135967725e-06
P0ABG1,Phosphatidate cytidylyltransferase OS=Escherichia coli (strain K12) GN=cdsA PE=1 SV=2,cdsA,31415.04641,7.321332491388161e-07,1.3496717288472088e-06,2.23778119193299e-07,4.870277700792994e-07,6.716526763838704e-07,1.0027042325162048e-06,6.652863003044024e-07,7.5123237737722e-07,9.54956411920195e-07,1.0345361129135444e-06,1.0249865487943427e-06,9.517732238804609e-07,1.0409024889930125e-06,1.2223442072578494e-06,1.1459476943042338e-06,1.3433053527677408e-06,1.2732752158935932e-06,1.5597621394696517e-06,1.3369389766882727e-06,1.1141158139068942e-06,1.2032450790194455e-06,2.120003234462833e-06
